meeting_key,session_key,driver_number,year,lap_number,lap_duration
1233,202412331,20,2024,1,93.7966566222416
1233,202412331,27,2024,1,93.92877386555261
1233,202412331,5,2024,1,93.93312822682032
1233,202412332,4,2024,1,108.08541964956476
1233,202412332,81,2024,1,107.63783845600994
1233,202412332,16,2024,1,107.54327704379695
1233,202412332,44,2024,1,107.67229973485064
1233,202412332,1,2024,1,107.43772578936711
1233,202412332,30,2024,1,108.08813424623165
1233,202412332,63,2024,1,108.02515612930124
1233,202412332,12,2024,1,108.20449969278985
1233,202412332,14,2024,1,107.79062914837051
1233,202412332,18,2024,1,108.01676000395493
1233,202412332,55,2024,1,108.09561705541272
1233,202412332,23,2024,1,108.23576422886178
1233,202412332,10,2024,1,107.80660244243147
1233,202412332,7,2024,1,108.21109158970519
1233,202412332,31,2024,1,108.20276177872694
1233,202412332,87,2024,1,108.44949525541058
1233,202412332,22,2024,1,107.94555992451137
1233,202412332,20,2024,1,108.25668148518852
1233,202412332,27,2024,1,108.05203867980866
1233,202412332,5,2024,1,108.22673020238214
1234,202412341,4,2024,1,87.85525527968697
1234,202412341,81,2024,1,87.86177871804118
1234,202412341,16,2024,1,87.83831252756579
1234,202412341,44,2024,1,87.84106270211466
1234,202412341,1,2024,1,87.85442589900376
1234,202412341,30,2024,1,87.8693983604779
1234,202412341,63,2024,1,87.87833724301737
1234,202412341,12,2024,1,87.88157049857284
1234,202412341,14,2024,1,87.99943938995693
1234,202412341,18,2024,1,88.00056953270656
1234,202412341,55,2024,1,87.99683267349995
1234,202412341,23,2024,1,88.00959708781876
1234,202412341,10,2024,1,88.08563272717443
1234,202412341,7,2024,1,88.07632710938849
1234,202412341,31,2024,1,88.13429238878204
1234,202412341,87,2024,1,88.13829227091234
1234,202412341,22,2024,1,88.0820229994503
1234,202412341,20,2024,1,88.08441681794538
1234,202412341,27,2024,1,88.2167798162964
1234,202412341,5,2024,1,88.22121411061298
1234,202412342,4,2024,1,101.19447609820512
1234,202412342,81,2024,1,101.29985968951273
1234,202412342,16,2024,1,101.49221983618001
1234,202412342,44,2024,1,101.49271386440473
1234,202412342,1,2024,1,101.04967170139163
1234,202412342,30,2024,1,101.261493687315
1234,202412342,63,2024,1,100.90092856878046
1234,202412342,12,2024,1,101.52643184739063
1234,202412342,14,2024,1,101.38263582416647
1234,202412342,18,2024,1,101.76527204201288
1234,202412342,55,2024,1,101.67407528099942
1234,202412342,23,2024,1,101.39041366336367
1234,202412342,10,2024,1,101.23439436157268
1234,202412342,7,2024,1,101.90089385361077
1234,202412342,31,2024,1,101.37715878292552
1234,202412342,87,2024,1,101.86938489014013
1234,202412342,22,2024,1,101.84442705101654
1234,202412342,20,2024,1,101.84101942875299
1234,202412342,27,2024,1,101.7616933758303
1234,202412342,5,2024,1,101.80005674565506
1235,202412351,4,2024,1,75.26826176373241
1235,202412351,81,2024,1,75.26501537277925
1235,202412351,16,2024,1,75.27855586061256
1235,202412351,44,2024,1,75.27966353010984
1235,202412351,1,2024,1,75.25813400598908
1235,202412351,30,2024,1,75.26205109944917
1235,202412351,63,2024,1,75.30883270431154
1235,202412351,12,2024,1,75.29809987697773
1235,202412351,14,2024,1,75.41555811099924
1235,202412351,18,2024,1,75.40907137537964
1235,202412351,55,2024,1,75.45824494201709
1235,202412351,23,2024,1,75.46038255396589
1235,202412351,10,2024,1,75.46966374117478
1235,202412351,7,2024,1,75.46879795796453
1235,202412351,31,2024,1,75.55880255449827
1235,202412351,87,2024,1,75.56426577293547
1235,202412351,22,2024,1,75.49634052593956
1235,202412351,20,2024,1,75.49641888400262
1235,202412351,27,2024,1,75.61548365018
1235,202412351,5,2024,1,75.62327532179373
1235,202412352,4,2024,1,86.84711891079031
1235,202412352,81,2024,1,86.7594989387061
1235,202412352,16,2024,1,86.9876214297123
1235,202412352,44,2024,1,86.70693915191764
1235,202412352,1,2024,1,86.92622968563505
1235,202412352,30,2024,1,86.97626228988142
1235,202412352,63,2024,1,86.71958377473342
1235,202412352,12,2024,1,86.84894478909875
1235,202412352,14,2024,1,86.70993143184145
1235,202412352,18,2024,1,86.963578159088
1235,202412352,55,2024,1,86.73145583955653
1235,202412352,23,2024,1,87.21049423885596
1235,202412352,10,2024,1,87.14006097403285
1235,202412352,7,2024,1,86.77034312734555
1235,202412352,31,2024,1,87.16229210922495
1235,202412352,87,2024,1,86.89007588471365
1235,202412352,22,2024,1,86.81441712382804
1235,202412352,20,2024,1,87.22742318347146
1235,202412352,27,2024,1,87.23326955424436
1235,202412352,5,2024,1,87.2430961403856
1236,202412361,4,2024,1,70.31261259507777
1236,202412361,81,2024,1,70.31629535549229
1236,202412361,16,2024,1,70.32535662373166
1236,202412361,44,2024,1,70.32465484564234
1236,202412361,1,2024,1,70.30568064315979
1236,202412361,30,2024,1,70.3169086209277
1236,202412361,63,2024,1,70.34599150867282
1236,202412361,12,2024,1,70.34926452382538
1236,202412361,14,2024,1,70.45280428475198
1236,202412361,18,2024,1,70.46326875330278
1236,202412361,55,2024,1,70.48648675413845
1236,202412361,23,2024,1,70.49561740519998
1236,202412361,10,2024,1,70.50908893049045
1236,202412361,7,2024,1,70.51095021947741
1236,202412361,31,2024,1,70.57413688166908
1236,202412361,87,2024,1,70.58344221412003
1236,202412361,22,2024,1,70.5279702843186
1236,202412361,20,2024,1,70.52889259894928
1236,202412361,27,2024,1,70.64638251511579
1236,202412361,5,2024,1,70.64626003185901
1236,202412362,4,2024,1,80.91514711597806
1236,202412362,81,2024,1,81.20502880453573
1236,202412362,16,2024,1,80.7403697882031
1236,202412362,44,2024,1,80.8135473754064
1236,202412362,1,2024,1,80.79784980270021
1236,202412362,30,2024,1,81.14901812529747
1236,202412362,63,2024,1,80.95743377072127
1236,202412362,12,2024,1,80.95469197570236
1236,202412362,14,2024,1,81.24877115800382
1236,202412362,18,2024,1,81.40562925773374
1236,202412362,55,2024,1,81.24593908189318
1236,202412362,23,2024,1,81.42882471932576
1236,202412362,10,2024,1,81.33070185270171
1236,202412362,7,2024,1,81.5621656951888
1236,202412362,31,2024,1,81.38401944607988
1236,202412362,87,2024,1,81.49377293629252
1236,202412362,22,2024,1,81.27980084566056
1236,202412362,20,2024,1,81.38301166999183
1236,202412362,27,2024,1,81.28449032270835
1236,202412362,5,2024,1,81.78425795774135
1237,202412371,4,2024,1,72.10883398353722
1237,202412371,81,2024,1,72.11067132773543
1237,202412371,16,2024,1,72.07294769355443
1237,202412371,44,2024,1,72.07221060543714
1237,202412371,1,2024,1,72.11324560044629
1237,202412371,30,2024,1,72.11090695936834
1237,202412371,63,2024,1,72.11036731881379
1237,202412371,12,2024,1,72.10162603609436
1237,202412371,14,2024,1,72.20445558059434
1237,202412371,18,2024,1,72.21444327545666
1237,202412371,55,2024,1,72.1532004654427
1237,202412371,23,2024,1,72.15724147589131
1237,202412371,10,2024,1,72.2827901545308
1237,202412371,7,2024,1,72.27675641606646
1237,202412371,31,2024,1,72.28954000027834
1237,202412371,87,2024,1,72.29785752667063
1237,202412371,22,2024,1,72.27211397977571
1237,202412371,20,2024,1,72.27936410690242
1237,202412371,27,2024,1,72.37020888115691
1237,202412371,5,2024,1,72.37598635655579
1237,202412372,4,2024,1,83.27668549580676
1237,202412372,81,2024,1,83.1062202731106
1237,202412372,16,2024,1,83.15697977513463
1237,202412372,44,2024,1,83.0432488481358
1237,202412372,1,2024,1,82.41346870801951
1237,202412372,30,2024,1,83.27603537095422
1237,202412372,63,2024,1,82.8866875206599
1237,202412372,12,2024,1,82.71234693577331
1237,202412372,14,2024,1,82.6557541706717
1237,202412372,18,2024,1,83.23942376086202
1237,202412372,55,2024,1,83.27909585727662
1237,202412372,23,2024,1,82.86907696971676
1237,202412372,10,2024,1,83.42314685134758
1237,202412372,7,2024,1,83.2094701310589
1237,202412372,31,2024,1,83.6047976118209
1237,202412372,87,2024,1,83.38278195156181
1237,202412372,22,2024,1,83.38883764652164
1237,202412372,20,2024,1,83.40098375264093
1237,202412372,27,2024,1,83.38396193931511
1237,202412372,5,2024,1,83.29331734844466
1238,202412381,4,2024,1,72.9495635631803
1238,202412381,81,2024,1,72.96007892834008
1238,202412381,16,2024,1,72.96373744826687
1238,202412381,44,2024,1,72.96696425595157
1238,202412381,1,2024,1,72.94656598436211
1238,202412381,30,2024,1,72.93168065060468
1238,202412381,63,2024,1,72.99931626396253
1238,202412381,12,2024,1,73.00081188622688
1238,202412381,14,2024,1,73.09703809538046
1238,202412381,18,2024,1,73.10520527537663
1238,202412381,55,2024,1,73.13800524941303
1238,202412381,23,2024,1,73.14113230336976
1238,202412381,10,2024,1,73.15478276451937
1238,202412381,7,2024,1,73.15380910455606
1238,202412381,31,2024,1,73.23439313481957
1238,202412381,87,2024,1,73.22815435549956
1238,202412381,22,2024,1,73.18063837433296
1238,202412381,20,2024,1,73.17565957503277
1238,202412381,27,2024,1,73.28462868268102
1238,202412381,5,2024,1,73.29826011748935
1238,202412382,4,2024,1,84.03467028415047
1238,202412382,81,2024,1,84.29699939629715
1238,202412382,16,2024,1,83.97386426086969
1238,202412382,44,2024,1,84.04491769160724
1238,202412382,1,2024,1,83.78449794970759
1238,202412382,30,2024,1,84.46784432271328
1238,202412382,63,2024,1,83.81056208426469
1238,202412382,12,2024,1,84.24511979426222
1238,202412382,14,2024,1,83.9527953858025
1238,202412382,18,2024,1,84.53158383487848
1238,202412382,55,2024,1,84.45000432129933
1238,202412382,23,2024,1,84.02775377588715
1238,202412382,10,2024,1,84.65569045897277
1238,202412382,7,2024,1,84.38792513140733
1238,202412382,31,2024,1,84.85930070969488
1238,202412382,87,2024,1,84.41899850162754
1238,202412382,22,2024,1,84.08003536621291
1238,202412382,20,2024,1,84.52146822458894
1238,202412382,27,2024,1,84.00930498208379
1238,202412382,5,2024,1,84.36460821850572
1239,202412391,4,2024,1,63.51163231730167
1239,202412391,81,2024,1,63.51252047886079
1239,202412391,16,2024,1,63.50659189294246
1239,202412391,44,2024,1,63.50422146444614
1239,202412391,1,2024,1,63.51578652541494
1239,202412391,30,2024,1,63.516994912203174
1239,202412391,63,2024,1,63.535423116408296
1239,202412391,12,2024,1,63.53548539488664
1239,202412391,14,2024,1,63.61798420481071
1239,202412391,18,2024,1,63.617197584502684
1239,202412391,55,2024,1,63.621953439577915
1239,202412391,23,2024,1,63.61378914919822
1239,202412391,10,2024,1,63.68445666936173
1239,202412391,7,2024,1,63.67653960167008
1239,202412391,31,2024,1,63.721948845602164
1239,202412391,87,2024,1,63.71376741319673
1239,202412391,22,2024,1,63.6839172713959
1239,202412391,20,2024,1,63.70100597023502
1239,202412391,27,2024,1,63.777403073239235
1239,202412391,5,2024,1,63.77505266874374
1239,202412392,4,2024,1,73.02065983238516
1239,202412392,81,2024,1,73.22115132857441
1239,202412392,16,2024,1,72.95842927358244
1239,202412392,44,2024,1,73.05871542142096
1239,202412392,1,2024,1,72.8032404653182
1239,202412392,30,2024,1,73.17694453704489
1239,202412392,63,2024,1,73.22199537668035
1239,202412392,12,2024,1,73.20278321659127
1239,202412392,14,2024,1,73.16276504493075
1239,202412392,18,2024,1,73.24525421970873
1239,202412392,55,2024,1,73.02754807467207
1239,202412392,23,2024,1,73.38349400111349
1239,202412392,10,2024,1,73.52792209701214
1239,202412392,7,2024,1,73.13294163886337
1239,202412392,31,2024,1,73.55983009035297
1239,202412392,87,2024,1,73.63469312809524
1239,202412392,22,2024,1,73.3848667363441
1239,202412392,20,2024,1,73.25081860459461
1239,202412392,27,2024,1,73.38014249235168
1239,202412392,5,2024,1,73.74858111469463
1240,202412401,4,2024,1,85.58978803173977
1240,202412401,81,2024,1,85.58570250477527
1240,202412401,16,2024,1,85.60168030808974
1240,202412401,44,2024,1,85.60158562665896
1240,202412401,1,2024,1,85.57890041327781
1240,202412401,30,2024,1,85.57797143732822
1240,202412401,63,2024,1,85.63610128196531
1240,202412401,12,2024,1,85.6379246935401
1240,202412401,14,2024,1,85.75572167146542
1240,202412401,18,2024,1,85.75791089020007
1240,202412401,55,2024,1,85.8036026660525
1240,202412401,23,2024,1,85.80888809651401
1240,202412401,10,2024,1,85.82128456977975
1240,202412401,7,2024,1,85.82467487872675
1240,202412401,31,2024,1,85.91975849595497
1240,202412401,87,2024,1,85.91311189187194
1240,202412401,22,2024,1,85.84362983196205
1240,202412401,20,2024,1,85.84845795882188
1240,202412401,27,2024,1,85.98939476566582
1240,202412401,5,2024,1,85.98724775428998
1240,202412402,4,2024,1,98.52618630488699
1240,202412402,81,2024,1,98.48019255760153
1240,202412402,16,2024,1,98.51089807291079
1240,202412402,44,2024,1,98.23787934866324
1240,202412402,1,2024,1,98.53433070610575
1240,202412402,30,2024,1,98.67871840822374
1240,202412402,63,2024,1,98.51192659713614
1240,202412402,12,2024,1,99.12064532837347
1240,202412402,14,2024,1,98.95741936022802
1240,202412402,18,2024,1,99.18156987326199
1240,202412402,55,2024,1,98.78716466094805
1240,202412402,23,2024,1,99.01180479637
1240,202412402,10,2024,1,98.9545013990601
1240,202412402,7,2024,1,98.94680944966717
1240,202412402,31,2024,1,99.13623617332033
1240,202412402,87,2024,1,99.39651334077152
1240,202412402,22,2024,1,98.7883229594949
1240,202412402,20,2024,1,98.74009095176956
1240,202412402,27,2024,1,99.20260385507763
1240,202412402,5,2024,1,99.13348137194637
1241,202412411,4,2024,1,77.00239394914308
1241,202412411,81,2024,1,77.00342518900207
1241,202412411,16,2024,1,77.02063219417742
1241,202412411,44,2024,1,77.01461093015028
1241,202412411,1,2024,1,76.9914590555038
1241,202412411,30,2024,1,77.0015459532127
1241,202412411,63,2024,1,77.0487209421869
1241,202412411,12,2024,1,77.03954427002478
1241,202412411,14,2024,1,77.15096860922633
1241,202412411,18,2024,1,77.17036216634865
1241,202412411,55,2024,1,77.1947979571201
1241,202412411,23,2024,1,77.19940647688276
1241,202412411,10,2024,1,77.21911214589723
1241,202412411,7,2024,1,77.20807161269677
1241,202412411,31,2024,1,77.28984735439488
1241,202412411,87,2024,1,77.29164787034613
1241,202412411,22,2024,1,77.24365008124748
1241,202412411,20,2024,1,77.2367157163868
1241,202412411,27,2024,1,77.35791889433092
1241,202412411,5,2024,1,77.35761360564175
1241,202412412,4,2024,1,88.44969683888408
1241,202412412,81,2024,1,88.65466132939075
1241,202412412,16,2024,1,88.92894741713712
1241,202412412,44,2024,1,88.78211950872442
1241,202412412,1,2024,1,88.61805025667057
1241,202412412,30,2024,1,88.47476442741596
1241,202412412,63,2024,1,88.63063390035478
1241,202412412,12,2024,1,89.05037614810828
1241,202412412,14,2024,1,88.37333055968979
1241,202412412,18,2024,1,89.00687258564119
1241,202412412,55,2024,1,89.1435412218921
1241,202412412,23,2024,1,89.20881073566024
1241,202412412,10,2024,1,89.23860780731016
1241,202412412,7,2024,1,89.15939155137683
1241,202412412,31,2024,1,88.88456560629372
1241,202412412,87,2024,1,89.0987905332291
1241,202412412,22,2024,1,88.82454481460876
1241,202412412,20,2024,1,89.28563269799288
1241,202412412,27,2024,1,88.94999004247497
1241,202412412,5,2024,1,89.41585568382958
1242,202412421,4,2024,1,103.04629433754114
1242,202412421,81,2024,1,103.04276965426831
1242,202412421,16,2024,1,102.998193459328
1242,202412421,44,2024,1,102.99831646882525
1242,202412421,1,2024,1,103.05415387780137
1242,202412421,30,2024,1,103.06062741321414
1242,202412421,63,2024,1,103.04634410537797
1242,202412421,12,2024,1,103.05671435480609
1242,202412421,14,2024,1,103.18332679440009
1242,202412421,18,2024,1,103.18663067607505
1242,202412421,55,2024,1,103.119925790945
1242,202412421,23,2024,1,103.11471029040418
1242,202412421,10,2024,1,103.28411602098654
1242,202412421,7,2024,1,103.2866087351217
1242,202412421,31,2024,1,103.30443625277107
1242,202412421,87,2024,1,103.30288053334458
1242,202412421,22,2024,1,103.27917142575804
1242,202412421,20,2024,1,103.25967409819349
1242,202412421,27,2024,1,103.42536412402228
1242,202412421,5,2024,1,103.41072234261343
1242,202412422,4,2024,1,118.38308757422888
1242,202412422,81,2024,1,118.26294727035494
1242,202412422,16,2024,1,118.93615921748798
1242,202412422,44,2024,1,118.60480930081864
1242,202412422,1,2024,1,118.30865745149605
1242,202412422,30,2024,1,118.7203805379691
1242,202412422,63,2024,1,118.65678959584957
1242,202412422,12,2024,1,118.80292417191609
1242,202412422,14,2024,1,118.70925009937173
1242,202412422,18,2024,1,119.13017781682143
1242,202412422,55,2024,1,119.2404937240197
1242,202412422,23,2024,1,118.98293962765169
1242,202412422,10,2024,1,119.08622724515075
1242,202412422,7,2024,1,119.25313451339395
1242,202412422,31,2024,1,119.07792601629177
1242,202412422,87,2024,1,118.98057858519033
1242,202412422,22,2024,1,118.7881039170029
1242,202412422,20,2024,1,118.70649504697964
1242,202412422,27,2024,1,119.14984397756167
1242,202412422,5,2024,1,119.51701150369676
1243,202412431,4,2024,1,69.74997990820108
1243,202412431,81,2024,1,69.74664126186835
1243,202412431,16,2024,1,69.75496596093849
1243,202412431,44,2024,1,69.76418573512636
1243,202412431,1,2024,1,69.74535240545742
1243,202412431,30,2024,1,69.74784447007879
1243,202412431,63,2024,1,69.7989521479678
1243,202412431,12,2024,1,69.80169009656377
1243,202412431,14,2024,1,69.8898923043368
1243,202412431,18,2024,1,69.90011836580692
1243,202412431,55,2024,1,69.92728080218038
1243,202412431,23,2024,1,69.93361977980516
1243,202412431,10,2024,1,69.93810541732336
1243,202412431,7,2024,1,69.94924130619933
1243,202412431,31,2024,1,70.01653646060082
1243,202412431,87,2024,1,70.03302910339654
1243,202412431,22,2024,1,69.97322811039434
1243,202412431,20,2024,1,69.95753027248756
1243,202412431,27,2024,1,70.07662241850461
1243,202412431,5,2024,1,70.07868070021607
1243,202412432,4,2024,1,80.48746880718502
1243,202412432,81,2024,1,80.05032523248167
1243,202412432,16,2024,1,80.31551564046224
1243,202412432,44,2024,1,80.2770585141199
1243,202412432,1,2024,1,80.16325666250869
1243,202412432,30,2024,1,80.40243333389552
1243,202412432,63,2024,1,80.23102666223541
1243,202412432,12,2024,1,80.63620796338958
1243,202412432,14,2024,1,80.37004620451417
1243,202412432,18,2024,1,80.62029871611416
1243,202412432,55,2024,1,80.49473931840205
1243,202412432,23,2024,1,80.63002990333102
1243,202412432,10,2024,1,80.51404398315083
1243,202412432,7,2024,1,80.67207957326971
1243,202412432,31,2024,1,80.59233963311333
1243,202412432,87,2024,1,80.791842909028
1243,202412432,22,2024,1,80.7691552445865
1243,202412432,20,2024,1,80.8012689816694
1243,202412432,27,2024,1,80.63896038466174
1243,202412432,5,2024,1,81.00583397570728
1244,202412441,4,2024,1,79.09917851238819
1244,202412441,81,2024,1,79.090314351888
1244,202412441,16,2024,1,79.05783731118814
1244,202412441,44,2024,1,79.05739497535046
1244,202412441,1,2024,1,79.10151573044686
1244,202412441,30,2024,1,79.09920153573825
1244,202412441,63,2024,1,79.09435535105212
1244,202412441,12,2024,1,79.09480184425692
1244,202412441,14,2024,1,79.20068856579469
1244,202412441,18,2024,1,79.2108194426927
1244,202412441,55,2024,1,79.1541801820665
1244,202412441,23,2024,1,79.14799811292514
1244,202412441,10,2024,1,79.2711024062567
1244,202412441,7,2024,1,79.27688678441913
1244,202412441,31,2024,1,79.29480738858452
1244,202412441,87,2024,1,79.29309474225639
1244,202412441,22,2024,1,79.27953200786702
1244,202412441,20,2024,1,79.27195086567389
1244,202412441,27,2024,1,79.3848904198224
1244,202412441,5,2024,1,79.38372495204243
1244,202412442,4,2024,1,90.79461996645388
1244,202412442,81,2024,1,91.13071770832958
1244,202412442,16,2024,1,91.16498561395285
1244,202412442,44,2024,1,90.77796425569056
1244,202412442,1,2024,1,90.88234059834468
1244,202412442,30,2024,1,91.29449900339878
1244,202412442,63,2024,1,91.31460325041255
1244,202412442,12,2024,1,91.41175109959457
1244,202412442,14,2024,1,90.91874101909235
1244,202412442,18,2024,1,91.48255246261347
1244,202412442,55,2024,1,91.38830507411558
1244,202412442,23,2024,1,91.48603428010577
1244,202412442,10,2024,1,91.19221116361692
1244,202412442,7,2024,1,91.13876341229475
