meeting_key,session_key,driver_number,year,lap_number,lap_duration
1231,202312311,4,2023,1,79.65294640282674
1231,202312311,81,2023,1,79.64981363532812
1231,202312311,16,2023,1,79.64248966065958
1231,202312311,44,2023,1,79.63892837052914
1231,202312311,1,2023,1,79.65197847652699
1231,202312311,30,2023,1,79.65396973878937
1231,202312311,63,2023,1,79.67763020940305
1231,202312311,12,2023,1,79.68901467709402
1231,202312311,14,2023,1,79.78446784411142
1231,202312311,18,2023,1,79.77247158798436
1231,202312311,55,2023,1,79.7831963303124
1231,202312311,23,2023,1,79.78148633697026
1231,202312311,10,2023,1,79.85963783231665
1231,202312311,7,2023,1,79.85061939559415
1231,202312311,31,2023,1,79.90501099897806
1231,202312311,87,2023,1,79.91104408021471
1231,202312311,22,2023,1,79.86175336116294
1231,202312311,20,2023,1,79.87168525505946
1231,202312311,27,2023,1,79.98659573796044
1231,202312311,5,2023,1,79.9867734410141
1231,202312312,4,2023,1,91.68119643722474
1231,202312312,81,2023,1,91.97578499094433
1231,202312312,16,2023,1,91.81598750801508
1231,202312312,44,2023,1,91.63256527593659
1231,202312312,1,2023,1,91.30842964157647
1231,202312312,30,2023,1,91.62547249349389
1231,202312312,63,2023,1,91.94972992443093
1231,202312312,12,2023,1,92.59358129957936
1231,202312312,14,2023,1,91.8878621721099
1231,202312312,18,2023,1,92.1096118030126
1231,202312312,55,2023,1,92.00647655394371
1231,202312312,23,2023,1,91.98627227047481
1231,202312312,10,2023,1,91.84845207812387
1231,202312312,7,2023,1,92.06488963110651
1231,202312312,31,2023,1,92.16482227053021
1231,202312312,87,2023,1,92.19366598623051
1231,202312312,22,2023,1,92.24223585622978
1231,202312312,20,2023,1,92.11558656654466
1231,202312312,27,2023,1,92.22155793918174
1231,202312312,5,2023,1,92.33315476238933
1232,202312321,4,2023,1,89.48308097686481
1232,202312321,81,2023,1,89.48825450513202
1232,202312321,16,2023,1,89.49669518963786
1232,202312321,44,2023,1,89.49539256265453
1232,202312321,1,2023,1,89.47180517586752
1232,202312321,30,2023,1,89.48017106891447
1232,202312321,63,2023,1,89.53452874432801
1232,202312321,12,2023,1,89.55092114972246
1232,202312321,14,2023,1,89.65853905392254
1232,202312321,18,2023,1,89.65137423152514
1232,202312321,55,2023,1,89.71752121353227
1232,202312321,23,2023,1,89.71522788372512
1232,202312321,10,2023,1,89.72596133026163
1232,202312321,7,2023,1,89.72131112641408
1232,202312321,31,2023,1,89.82238608436391
1232,202312321,87,2023,1,89.82691137482612
1232,202312321,22,2023,1,89.75920801452887
1232,202312321,20,2023,1,89.75428319792101
1232,202312321,27,2023,1,89.89418016480641
1232,202312321,5,2023,1,89.91369277583348
1232,202312322,4,2023,1,103.20795897887524
1232,202312322,81,2023,1,103.20824431081188
1232,202312322,16,2023,1,102.93790194215183
1232,202312322,44,2023,1,102.78872895418071
1232,202312322,1,2023,1,102.82513447422723
1232,202312322,30,2023,1,103.26293624531888
1232,202312322,63,2023,1,103.13593573874637
1232,202312322,12,2023,1,103.56341676512807
1232,202312322,14,2023,1,103.21731040080785
1232,202312322,18,2023,1,103.42720222339125
1232,202312322,55,2023,1,103.12856415905024
1232,202312322,23,2023,1,103.63838502309433
1232,202312322,10,2023,1,103.04430502935338
1232,202312322,7,2023,1,103.51080109196502
1232,202312322,31,2023,1,103.95075727903642
1232,202312322,87,2023,1,103.45102098311548
1232,202312322,22,2023,1,103.30232873542002
1232,202312322,20,2023,1,103.78615761944084
1232,202312322,27,2023,1,103.1780520439786
1232,202312322,5,2023,1,103.43632120196266
1233,202312331,4,2023,1,94.01295510101909
1233,202312331,81,2023,1,94.01509926538412
1233,202312331,16,2023,1,94.00549579251103
1233,202312331,44,2023,1,93.9983735214006
1233,202312331,1,2023,1,94.01372923885548
1233,202312331,30,2023,1,94.00715573849547
1233,202312331,63,2023,1,94.0426358828403
1233,202312331,12,2023,1,94.05000311002972
1233,202312331,14,2023,1,94.17000411137921
1233,202312331,18,2023,1,94.16737881433455
1233,202312331,55,2023,1,94.16975059635305
1233,202312331,23,2023,1,94.1627581214325
1233,202312331,10,2023,1,94.25783958307657
1233,202312331,7,2023,1,94.26631302634283
1233,202312331,31,2023,1,94.31554090424162
1233,202312331,87,2023,1,94.29664371039367
1233,202312331,22,2023,1,94.26549474324622
1233,202312331,20,2023,1,94.26776024269283
1233,202312331,27,2023,1,94.4114984442527
1233,202312331,5,2023,1,94.39295670342293
1233,202312332,4,2023,1,108.18049171615375
1233,202312332,81,2023,1,108.08532582165144
1233,202312332,16,2023,1,108.4424899291017
1233,202312332,44,2023,1,108.38349542728659
1233,202312332,1,2023,1,107.99896785412585
1233,202312332,30,2023,1,108.4374998278947
1233,202312332,63,2023,1,108.18510432834383
1233,202312332,12,2023,1,108.33496854192116
1233,202312332,14,2023,1,108.41586355538563
1233,202312332,18,2023,1,108.90949983228593
1233,202312332,55,2023,1,108.42613637477722
1233,202312332,23,2023,1,108.46398376815354
1233,202312332,10,2023,1,108.64517686482077
1233,202312332,7,2023,1,108.48420583361249
1233,202312332,31,2023,1,108.45552052801601
1233,202312332,87,2023,1,108.64034066078794
1233,202312332,22,2023,1,108.67471895197615
1233,202312332,20,2023,1,108.8645522746791
1233,202312332,27,2023,1,108.92471010256897
1233,202312332,5,2023,1,109.15109389303268
1234,202312341,4,2023,1,88.29737236205989
1234,202312341,81,2023,1,88.29810436791479
1234,202312341,16,2023,1,88.28396546737578
1234,202312341,44,2023,1,88.2817730881269
1234,202312341,1,2023,1,88.29672274593358
1234,202312341,30,2023,1,88.29772667997369
1234,202312341,63,2023,1,88.32391372450121
1234,202312341,12,2023,1,88.33117567585052
1234,202312341,14,2023,1,88.43916300968034
1234,202312341,18,2023,1,88.44477455978797
1234,202312341,55,2023,1,88.43948388908709
1234,202312341,23,2023,1,88.4402072109911
1234,202312341,10,2023,1,88.52287388449754
1234,202312341,7,2023,1,88.51208421500068
1234,202312341,31,2023,1,88.57251903827108
1234,202312341,87,2023,1,88.58634871818427
1234,202312341,22,2023,1,88.52908510890776
1234,202312341,20,2023,1,88.50998166904081
1234,202312341,27,2023,1,88.66448461894122
1234,202312341,5,2023,1,88.6667450142915
1234,202312342,4,2023,1,101.53433784404322
1234,202312342,81,2023,1,101.88012198130616
1234,202312342,16,2023,1,102.15457977198241
1234,202312342,44,2023,1,101.69612619328308
1234,202312342,1,2023,1,100.91308461225042
1234,202312342,30,2023,1,101.71021971611547
1234,202312342,63,2023,1,101.87345116128165
1234,202312342,12,2023,1,102.21408680673832
1234,202312342,14,2023,1,101.7710094895397
1234,202312342,18,2023,1,102.17104632807256
1234,202312342,55,2023,1,101.68125082317069
1234,202312342,23,2023,1,102.11696545226525
1234,202312342,10,2023,1,101.691151592456
1234,202312342,7,2023,1,102.25067866978775
1234,202312342,31,2023,1,102.31700541938996
1234,202312342,87,2023,1,102.02822830863595
1234,202312342,22,2023,1,102.0097996488885
1234,202312342,20,2023,1,101.85649189430696
1234,202312342,27,2023,1,102.25895862762627
1234,202312342,5,2023,1,102.08808825824156
1235,202312351,4,2023,1,75.64882665858164
1235,202312351,81,2023,1,75.64369294875708
1235,202312351,16,2023,1,75.6608323236752
1235,202312351,44,2023,1,75.65697738158752
1235,202312351,1,2023,1,75.63710093675823
1235,202312351,30,2023,1,75.63239250890697
1235,202312351,63,2023,1,75.6897601635339
1235,202312351,12,2023,1,75.68392345431135
1235,202312351,14,2023,1,75.79383730743236
1235,202312351,18,2023,1,75.77790815325797
1235,202312351,55,2023,1,75.84311980327475
1235,202312351,23,2023,1,75.83507592337482
1235,202312351,10,2023,1,75.8606700266104
1235,202312351,7,2023,1,75.8459798088711
1235,202312351,31,2023,1,75.9335502916455
1235,202312351,87,2023,1,75.92830731552768
1235,202312351,22,2023,1,75.88197756698264
1235,202312351,20,2023,1,75.86467526182598
1235,202312351,27,2023,1,75.99606030985976
1235,202312351,5,2023,1,75.99709052690167
1235,202312352,4,2023,1,86.93368638407195
1235,202312352,81,2023,1,86.99072306994371
1235,202312352,16,2023,1,87.12165740126622
1235,202312352,44,2023,1,87.00720736412785
1235,202312352,1,2023,1,87.1558667754148
1235,202312352,30,2023,1,87.16444243658748
1235,202312352,63,2023,1,87.02008185717675
1235,202312352,12,2023,1,87.10164028597035
1235,202312352,14,2023,1,87.2501794957768
1235,202312352,18,2023,1,87.68603493774408
1235,202312352,55,2023,1,87.53031695357387
1235,202312352,23,2023,1,87.40804906653727
1235,202312352,10,2023,1,87.39815187868673
1235,202312352,7,2023,1,87.37949380116876
1235,202312352,31,2023,1,87.47614221045224
1235,202312352,87,2023,1,87.98136647832361
1235,202312352,22,2023,1,87.20333723648406
1235,202312352,20,2023,1,87.32044219310184
1235,202312352,27,2023,1,88.05043498543132
1235,202312352,5,2023,1,87.72383965707266
1236,202312361,4,2023,1,70.6630176185173
1236,202312361,81,2023,1,70.66565213884581
1236,202312361,16,2023,1,70.67367523228373
1236,202312361,44,2023,1,70.67784141722828
1236,202312361,1,2023,1,70.65792945733138
1236,202312361,30,2023,1,70.66255882593356
1236,202312361,63,2023,1,70.70734108774631
1236,202312361,12,2023,1,70.7110082004462
1236,202312361,14,2023,1,70.80253104750854
1236,202312361,18,2023,1,70.79899417940061
1236,202312361,55,2023,1,70.84550699718805
1236,202312361,23,2023,1,70.84922698271849
1236,202312361,10,2023,1,70.86618094306863
1236,202312361,7,2023,1,70.86210419789018
1236,202312361,31,2023,1,70.93572973660207
1236,202312361,87,2023,1,70.9361474755947
1236,202312361,22,2023,1,70.88082255557549
1236,202312361,20,2023,1,70.89371817054763
1236,202312361,27,2023,1,70.99586967730005
1236,202312361,5,2023,1,70.9941453894675
1236,202312362,4,2023,1,81.42509238201492
1236,202312362,81,2023,1,81.25726195937665
1236,202312362,16,2023,1,81.2541544408826
1236,202312362,44,2023,1,81.34629034010631
1236,202312362,1,2023,1,81.2456742180662
1236,202312362,30,2023,1,81.47418604981672
1236,202312362,63,2023,1,81.40330463596464
1236,202312362,12,2023,1,81.7666839016036
1236,202312362,14,2023,1,81.53011318759495
1236,202312362,18,2023,1,82.13819496790954
1236,202312362,55,2023,1,81.68486332686649
1236,202312362,23,2023,1,81.9072490960381
1236,202312362,10,2023,1,81.44560994524664
1236,202312362,7,2023,1,81.97279448463087
1236,202312362,31,2023,1,81.8593877517975
1236,202312362,87,2023,1,81.87102501830532
1236,202312362,22,2023,1,81.65903242453625
1236,202312362,20,2023,1,81.65420936021208
1236,202312362,27,2023,1,82.03844368004945
1236,202312362,5,2023,1,81.91811181933637
1237,202312371,4,2023,1,72.46186386057227
1237,202312371,81,2023,1,72.46457007079482
1237,202312371,16,2023,1,72.43699247500737
1237,202312371,44,2023,1,72.4344533391319
1237,202312371,1,2023,1,72.47597812374559
1237,202312371,30,2023,1,72.47627011999259
1237,202312371,63,2023,1,72.46748974809469
1237,202312371,12,2023,1,72.46784342914484
1237,202312371,14,2023,1,72.56366473257312
1237,202312371,18,2023,1,72.56743087483804
1237,202312371,55,2023,1,72.5194228171898
1237,202312371,23,2023,1,72.51921243965758
1237,202312371,10,2023,1,72.6404143898585
1237,202312371,7,2023,1,72.62865232849919
1237,202312371,31,2023,1,72.65119961932994
1237,202312371,87,2023,1,72.66040242915125
1237,202312371,22,2023,1,72.6298199483218
1237,202312371,20,2023,1,72.62031591325801
1237,202312371,27,2023,1,72.73749185303922
1237,202312371,5,2023,1,72.73801315483745
1237,202312372,4,2023,1,83.52338555327083
1237,202312372,81,2023,1,83.25729367928001
1237,202312372,16,2023,1,83.27242042720822
1237,202312372,44,2023,1,83.41486089727509
1237,202312372,1,2023,1,83.54998514268564
1237,202312372,30,2023,1,83.96220811003258
1237,202312372,63,2023,1,83.46787773030633
1237,202312372,12,2023,1,83.96420220179431
1237,202312372,14,2023,1,83.83803826395736
1237,202312372,18,2023,1,83.88504908582495
1237,202312372,55,2023,1,83.62855391533289
1237,202312372,23,2023,1,83.9438561463001
1237,202312372,10,2023,1,83.59257864357002
1237,202312372,7,2023,1,84.0363456196855
1237,202312372,31,2023,1,83.7561833937711
1237,202312372,87,2023,1,84.06401539437643
1237,202312372,22,2023,1,83.96303302636878
1237,202312372,20,2023,1,83.99342066537058
1237,202312372,27,2023,1,83.55622948772162
1237,202312372,5,2023,1,83.82546573517183
1238,202312381,4,2023,1,73.32380349048626
1238,202312381,81,2023,1,73.32429217273368
1238,202312381,16,2023,1,73.33219960841105
1238,202312381,44,2023,1,73.33344592897042
1238,202312381,1,2023,1,73.31442332474647
1238,202312381,30,2023,1,73.3080936834384
1238,202312381,63,2023,1,73.36793511265458
1238,202312381,12,2023,1,73.36774447325702
1238,202312381,14,2023,1,73.46545310711231
1238,202312381,18,2023,1,73.47394005319475
1238,202312381,55,2023,1,73.5120541728448
1238,202312381,23,2023,1,73.50901755118463
1238,202312381,10,2023,1,73.52412752567155
1238,202312381,7,2023,1,73.51707693740549
1238,202312381,31,2023,1,73.60510582770958
1238,202312381,87,2023,1,73.59813345243208
1238,202312381,22,2023,1,73.55279747850868
1238,202312381,20,2023,1,73.55526752322595
1238,202312381,27,2023,1,73.66634413507794
1238,202312381,5,2023,1,73.65876457455897
1238,202312382,4,2023,1,84.7370772172694
1238,202312382,81,2023,1,84.23305991044658
1238,202312382,16,2023,1,84.28180562010778
1238,202312382,44,2023,1,84.35782034463632
1238,202312382,1,2023,1,84.1244383696884
1238,202312382,30,2023,1,84.53121895152583
1238,202312382,63,2023,1,84.24565511172013
1238,202312382,12,2023,1,84.81895418318446
1238,202312382,14,2023,1,84.77796489000198
1238,202312382,18,2023,1,84.77632619975199
1238,202312382,55,2023,1,84.83090028457197
1238,202312382,23,2023,1,84.67235789112878
1238,202312382,10,2023,1,85.01756916129152
1238,202312382,7,2023,1,84.88726443847948
1238,202312382,31,2023,1,85.17204730566804
1238,202312382,87,2023,1,84.41421688543116
1238,202312382,22,2023,1,84.81712664494788
1238,202312382,20,2023,1,84.92651930509112
1238,202312382,27,2023,1,84.76999394735293
1238,202312382,5,2023,1,84.9763685477473
1239,202312391,4,2023,1,63.83758013374542
1239,202312391,81,2023,1,63.82885584763959
1239,202312391,16,2023,1,63.82904376344501
1239,202312391,44,2023,1,63.824404092191834
1239,202312391,1,2023,1,63.83354620191172
1239,202312391,30,2023,1,63.835058763021884
1239,202312391,63,2023,1,63.85997811489759
1239,202312391,12,2023,1,63.867058127069114
1239,202312391,14,2023,1,63.93791041468458
1239,202312391,18,2023,1,63.939463591572114
1239,202312391,55,2023,1,63.93659430883402
1239,202312391,23,2023,1,63.94184549224234
1239,202312391,10,2023,1,63.99610019925653
1239,202312391,7,2023,1,63.99242489831897
1239,202312391,31,2023,1,64.03205482099385
1239,202312391,87,2023,1,64.03224089377784
1239,202312391,22,2023,1,64.00548625719864
1239,202312391,20,2023,1,64.00807930188228
1239,202312391,27,2023,1,64.10356595799861
1239,202312391,5,2023,1,64.09908366716066
1239,202312392,4,2023,1,73.40369586475973
1239,202312392,81,2023,1,73.88485030167197
1239,202312392,16,2023,1,73.61752125103962
1239,202312392,44,2023,1,73.39506410406838
1239,202312392,1,2023,1,73.67099525609507
1239,202312392,30,2023,1,73.28707374819966
1239,202312392,63,2023,1,73.86805384653681
1239,202312392,12,2023,1,73.42327063249017
1239,202312392,14,2023,1,73.37755510103324
1239,202312392,18,2023,1,73.76722816267693
1239,202312392,55,2023,1,73.63597865338409
1239,202312392,23,2023,1,73.84926622373403
1239,202312392,10,2023,1,73.50749698497874
1239,202312392,7,2023,1,74.00295932675266
1239,202312392,31,2023,1,73.341963348664
1239,202312392,87,2023,1,74.13467918538103
1239,202312392,22,2023,1,73.81653830423824
1239,202312392,20,2023,1,73.98049187766765
1239,202312392,27,2023,1,73.67157185180888
1239,202312392,5,2023,1,73.9597034508174
1240,202312401,4,2023,1,86.02129378535408
1240,202312401,81,2023,1,86.0177448484493
1240,202312401,16,2023,1,86.03311708654091
1240,202312401,44,2023,1,86.03219829278137
1240,202312401,1,2023,1,86.00828443843196
1240,202312401,30,2023,1,86.00044141737013
1240,202312401,63,2023,1,86.06925378213245
1240,202312401,12,2023,1,86.061564832827
1240,202312401,14,2023,1,86.18476232014372
1240,202312401,18,2023,1,86.18805367814461
1240,202312401,55,2023,1,86.24230928393055
1240,202312401,23,2023,1,86.240121741148
1240,202312401,10,2023,1,86.24429031863954
1240,202312401,7,2023,1,86.25616365233036
1240,202312401,31,2023,1,86.34815983233581
1240,202312401,87,2023,1,86.34207082127851
1240,202312401,22,2023,1,86.28794488432209
1240,202312401,20,2023,1,86.28390158136934
1240,202312401,27,2023,1,86.42428385482394
1240,202312401,5,2023,1,86.42547150686457
1240,202312402,4,2023,1,98.7738204743406
1240,202312402,81,2023,1,99.33755020845103
1240,202312402,16,2023,1,99.45784430909808
1240,202312402,44,2023,1,98.92661333482135
1240,202312402,1,2023,1,98.71609227468359
1240,202312402,30,2023,1,98.90984958501289
1240,202312402,63,2023,1,98.86933766818977
1240,202312402,12,2023,1,99.28203025262219
1240,202312402,14,2023,1,99.15278820412865
1240,202312402,18,2023,1,99.50028690732684
1240,202312402,55,2023,1,99.02045562253963
1240,202312402,23,2023,1,99.39019697984595
1240,202312402,10,2023,1,99.62528357228196
1240,202312402,7,2023,1,99.34535920974596
1240,202312402,31,2023,1,99.40085251056362
1240,202312402,87,2023,1,99.82852678620252
1240,202312402,22,2023,1,99.46174505274325
1240,202312402,20,2023,1,99.60828681977108
1240,202312402,27,2023,1,99.24280796011486
1240,202312402,5,2023,1,99.5159854956472
1241,202312411,4,2023,1,77.38666688958124
1241,202312411,81,2023,1,77.38181418449216
1241,202312411,16,2023,1,77.40484614305339
1241,202312411,44,2023,1,77.40204286691622
1241,202312411,1,2023,1,77.37887682176347
1241,202312411,30,2023,1,77.37664664597541
1241,202312411,63,2023,1,77.43221387594343
1241,202312411,12,2023,1,77.43281990068148
1241,202312411,14,2023,1,77.54061315205917
1241,202312411,18,2023,1,77.53639872585399
1241,202312411,55,2023,1,77.58817367358647
1241,202312411,23,2023,1,77.57487446373058
1241,202312411,10,2023,1,77.60176120000843
1241,202312411,7,2023,1,77.59841593130884
1241,202312411,31,2023,1,77.68655246429597
1241,202312411,87,2023,1,77.67819486690135
1241,202312411,22,2023,1,77.62736006038827
1241,202312411,20,2023,1,77.61224788436962
1241,202312411,27,2023,1,77.7522373301606
1241,202312411,5,2023,1,77.74910763174506
1241,202312412,4,2023,1,89.43351602281263
1241,202312412,81,2023,1,89.05215214677982
1241,202312412,16,2023,1,89.16427589669976
1241,202312412,44,2023,1,88.97626068318135
1241,202312412,1,2023,1,88.820081604553
1241,202312412,30,2023,1,89.31495152515896
1241,202312412,63,2023,1,88.89580338683881
1241,202312412,12,2023,1,89.360235040814
1241,202312412,14,2023,1,89.03871677648321
1241,202312412,18,2023,1,89.15540869999668
1241,202312412,55,2023,1,89.37447574017324
1241,202312412,23,2023,1,89.50784400283044
1241,202312412,10,2023,1,89.7114066922216
1241,202312412,7,2023,1,89.66337597029286
1241,202312412,31,2023,1,89.58683172485823
1241,202312412,87,2023,1,89.46912373636191
1241,202312412,22,2023,1,89.0355485133976
1241,202312412,20,2023,1,89.83739199505438
1241,202312412,27,2023,1,89.25711654590101
1241,202312412,5,2023,1,89.63025688943742
1242,202312421,4,2023,1,103.5618948563437
1242,202312421,81,2023,1,103.5605341637544
1242,202312421,16,2023,1,103.50733841253918
1242,202312421,44,2023,1,103.51394829934947
1242,202312421,1,2023,1,103.57297632918622
1242,202312421,30,2023,1,103.581201054183
1242,202312421,63,2023,1,103.56673581030455
1242,202312421,12,2023,1,103.570780404521
1242,202312421,14,2023,1,103.69988221856192
1242,202312421,18,2023,1,103.70467233352333
1242,202312421,55,2023,1,103.63726808135523
1242,202312421,23,2023,1,103.63526172934978
1242,202312421,10,2023,1,103.80028332564606
1242,202312421,7,2023,1,103.80549814759148
1242,202312421,31,2023,1,103.821006602567
1242,202312421,87,2023,1,103.81102688148574
1242,202312421,22,2023,1,103.79366394557778
1242,202312421,20,2023,1,103.79297265930214
1242,202312421,27,2023,1,103.94490647847324
1242,202312421,5,2023,1,103.93981373603488
1242,202312422,4,2023,1,119.23094372886287
1242,202312422,81,2023,1,119.22757694167454
1242,202312422,16,2023,1,119.35933698539404
1242,202312422,44,2023,1,118.99770438743984
1242,202312422,1,2023,1,119.08465382618421
1242,202312422,30,2023,1,119.37361553984128
1242,202312422,63,2023,1,119.44316632945747
1242,202312422,12,2023,1,119.29714250196265
1242,202312422,14,2023,1,119.70269408066427
1242,202312422,18,2023,1,119.7017036241908
1242,202312422,55,2023,1,119.5580288520443
1242,202312422,23,2023,1,119.56005705225574
1242,202312422,10,2023,1,119.73254888852404
1242,202312422,7,2023,1,119.88401967384847
1242,202312422,31,2023,1,119.71531868750468
1242,202312422,87,2023,1,119.9124782999294
1242,202312422,22,2023,1,119.31832138568016
1242,202312422,20,2023,1,119.72283850400588
1242,202312422,27,2023,1,120.18397398317406
1242,202312422,5,2023,1,120.15607372517701
1243,202312431,4,2023,1,70.1020611650028
1243,202312431,81,2023,1,70.10561030817865
1243,202312431,16,2023,1,70.11189818146872
1243,202312431,44,2023,1,70.11366711040007
1243,202312431,1,2023,1,70.09536105448913
1243,202312431,30,2023,1,70.09175643864373
1243,202312431,63,2023,1,70.14356853854878
1243,202312431,12,2023,1,70.13386609064776
1243,202312431,14,2023,1,70.23796381783883
1243,202312431,18,2023,1,70.2494056918184
1243,202312431,55,2023,1,70.28738135788139
1243,202312431,23,2023,1,70.28320050517517
1243,202312431,10,2023,1,70.30180583708906
1243,202312431,7,2023,1,70.30039783891793
1243,202312431,31,2023,1,70.37564119000533
1243,202312431,87,2023,1,70.35806713123654
1243,202312431,22,2023,1,70.31669675612677
1243,202312431,20,2023,1,70.33251296735861
1243,202312431,27,2023,1,70.437077761164
1243,202312431,5,2023,1,70.43031376195721
1243,202312432,4,2023,1,80.54220732024902
1243,202312432,81,2023,1,80.649509455139
1243,202312432,16,2023,1,80.54931292555125
1243,202312432,44,2023,1,80.50500575624832
1243,202312432,1,2023,1,80.49661214271089
1243,202312432,30,2023,1,80.80088453098354
1243,202312432,63,2023,1,80.76976168012452
1243,202312432,12,2023,1,80.9342812489485
1243,202312432,14,2023,1,80.55287199397125
1243,202312432,18,2023,1,81.26368091228427
1243,202312432,55,2023,1,81.09350261700013
1243,202312432,23,2023,1,80.94583221857086
1243,202312432,10,2023,1,80.8367223149375
1243,202312432,7,2023,1,81.22866149413035
1243,202312432,31,2023,1,81.16067586497509
1243,202312432,87,2023,1,81.04896456993922
1243,202312432,22,2023,1,81.21973778029029
1243,202312432,20,2023,1,81.1376621387876
1243,202312432,27,2023,1,81.008417751167
1243,202312432,5,2023,1,81.5124999450326
1244,202312441,4,2023,1,79.48577807061514
1244,202312441,81,2023,1,79.49118521363827
1244,202312441,16,2023,1,79.45586498223246
1244,202312441,44,2023,1,79.45338232904804
1244,202312441,1,2023,1,79.49935951792533
1244,202312441,30,2023,1,79.50345863015613
1244,202312441,63,2023,1,79.48909715727422
1244,202312441,12,2023,1,79.48223703810773
1244,202312441,14,2023,1,79.59560586093251
1244,202312441,18,2023,1,79.59047175800646
1244,202312441,55,2023,1,79.55384658414425
1244,202312441,23,2023,1,79.55186574919719
1244,202312441,10,2023,1,79.68023817311222
1244,202312441,7,2023,1,79.67679859381877
1244,202312441,31,2023,1,79.6843258723206
1244,202312441,87,2023,1,79.68843355020803
1244,202312441,22,2023,1,79.67489288250562
1244,202312441,20,2023,1,79.68298663073064
1244,202312441,27,2023,1,79.78293082975121
1244,202312441,5,2023,1,79.78141508891761
1244,202312442,4,2023,1,91.38536357790571
1244,202312442,81,2023,1,91.52564324907422
1244,202312442,16,2023,1,91.7594845488147
1244,202312442,44,2023,1,91.85487270044155
1244,202312442,1,2023,1,91.131108582084
1244,202312442,30,2023,1,91.66534525981456
1244,202312442,63,2023,1,91.3587555468066
1244,202312442,12,2023,1,91.50874111939913
1244,202312442,14,2023,1,91.44321270876902
1244,202312442,18,2023,1,92.22560464060294
1244,202312442,55,2023,1,91.73323637807559
1244,202312442,23,2023,1,91.66315820841014
1244,202312442,10,2023,1,91.5992298254431
1244,202312442,7,2023,1,91.43827565249937
